SessionID,AdClicks,InfoSectionCount,InfoSectionTime,HelpPageVisits,HelpPageTime,ItemBrowseCount,ItemBrowseTime,ExitRateFirstPage,SessionExitRatio,PageEngagementScore,HolidayProximityIndex,VisitMonth,UserPlatformID,WebClientCode,MarketZone,TrafficSourceCode,UserCategory,IsWeekendVisit,MonetaryConversion
7yA5Xq4uOJr9hUOr,1,0,0,0,0,75,2532.960656,0.004266667,0.030748538,0,0,August,Windows,Samsung Internet,North America,1,Returning,FALSE,No
MTIFxQPganG1XWWr,0,1,55.4,0,0,28,630.6466667,0,0.016666667,12.58722248,0,September,Android,Edge,Oceania,4,Returning,TRUE,Yes
24MZgkJq0w6pUscw,3,0,0,0,0,4,0,0.2,0.2,0,0,July,iOS,Chrome,North America,13,Returning,FALSE,No
68IlrDM8zFG2ZmtK,4,1,17.6,0,0,12,1192.866667,0,0.019230769,0,0,September,Android,Chrome,North America,3,Returning,FALSE,No
W9YmCAiMipNCRtrr,2,6,81.12,0,0,26,2134.103333,0,0.014583333,13.38353821,0,July,Android,Chrome,North America,6,Returning,FALSE,No
WIkEvhieTlHxAdwX,2,1,139,3,871.4,137,7672.152381,0.00177305,0.011631206,37.72031898,0,October,Android,Chrome,South America,2,Returning,FALSE,Yes
Wdr4kYCVWbAoP4Ab,2,2,50.4,0,0,14,497.8,0.011458333,0.018333333,0,0,September,iOS,Samsung Internet,North America,2,Returning,FALSE,No
zDfnjLGlDAVIKAQ6,2,1,18.6,2,54.4,45,1390.40359,0.017021277,0.023262411,0,0,July,iOS,,Oceania,13,Returning,TRUE,No
FIlnAz3S3xCOwLIc,1,0,0,0,0,2,0,0.2,0.2,0,0,August,Windows,Safari,Asia-Pacific,1,Returning,FALSE,No
T6hsEeLQsjPKhADX,2,1,36.3,0,0,1,0,0.053333333,0.093333333,0,0,September,iOS,,Asia-Pacific,6,Returning,FALSE,Yes
6wOHoYtVl8Y3NwsK,3,4,184.3666667,0,0,3,52.26666667,0,0.021212121,0,0,October,iOS,Chrome,North America,5,Returning,FALSE,No
moLBsqldxUTqMBy1,2,0,0,3,114.8,22,583.0933333,0,0.015942029,2.749716646,0,September,Windows,Safari,Asia-Pacific,1,Returning,FALSE,Yes
8HJYofsPDzMJsfRH,3,0,0,0,0,2,35.2,0,0.1,0,0,June,Android,Chrome,Europe,3,Returning,TRUE,No
RxSS5dBUXZLj719i,1,1,18.2,0,0,0,0,0,0.066666667,0,0,October,Android,Edge,North America,5,New,FALSE,No
9SbjEPSNe3ANgSvG,3,8,185,0,0,12,368.9,0.00625,0.02375,0,0,October,iOS,Chrome,North America,13,Returning,TRUE,No
uYc9jTdeKsKc8b6k,1,1,15.2,2,55.4,52,3019.805397,0,0.002724518,0,0,November,Android,Samsung Internet,North America,1,Returning,FALSE,No
K4YmbmyHdhvELZ7H,3,19,902.16,2,39.2,27,1171.471429,0,0.019152047,16.43725303,0,November,Android,Firefox,North America,5,Returning,FALSE,No
L96fFPKa3phWrz4O,1,0,0,0,0,2,0,0.2,0.2,0,0,June,Android,Chrome,Europe,3,Returning,FALSE,No
wdB8FWeKyzv8zqry,2,4,131.1,0,0,13,777.05,0,0.003921569,0,0,October,Android,Chrome,North America,2,Returning,FALSE,No
K3rBuyUSnqTlfXW1,3,,,0,0,2,112.8,0,0.025,0,0,August,Android,Chrome,North America,1,New,FALSE,No
7daqYEnAHHXumhYA,2,2,17,0,0,6,35.2,0.025,0.075,0,0,August,Android,Chrome,Oceania,1,Returning,FALSE,No
ltshjbLYbRP9yGhu,2,3,100.92,0,0,9,168.02,0,0.045454545,0,0,October,iOS,,North America,1,Returning,TRUE,No
uZPST5JEwtsebLjb,3,11,268.2,2,71.1,49,1758.25,0,0.020562771,0,0,September,Android,Firefox,South America,,Returning,FALSE,Yes
iHiUhtx77S0T18qN,2,0,0,0,0,20,381,0.045,0.075,0,0,June,Windows,Safari,Europe,3,Returning,FALSE,No
ABQxLFpc9ezlDe8y,4,4,95.8,2,35.7,14,380.2666667,0,0.011111111,,0,October,Android,Edge,Oceania,2,New,FALSE,No
X2qn0gO7R1WWMCN1,4,2,182.4,1,0,19,555.4,0.027272727,0.053030303,0,0,October,iOS,Chrome,North America,2,Returning,FALSE,No
GeEl1UUm8cGMGN6H,0,1,7,0,0,24,445.4333333,0.017391304,0.02173913,0,0,August,Windows,Safari,South America,3,Returning,TRUE,No
p9hqdYoGZeguHYkP,4,2,41.2,0,0,51,820.4833333,0,0.008627451,0,0,October,MacOS,Safari,North America,1,Returning,FALSE,No
ifIlmPbBE812XQ2a,2,2,28.2,0,0,16,312.2,0.033333333,,0,0,October,Android,Chrome,North America,1,Returning,FALSE,No
y05Rlq2pcGNIyxOV,1,1,5,0,0,7,1252.766667,0.025,0.021428571,0,0,September,Windows,Chrome,Oceania,4,Returning,FALSE,No
bq4wHXsfzmdAeZIt,4,2,209.5,0,0,102,2436.287879,0.051797386,0.060539216,0,0,October,iOS,Chrome,North America,13,Returning,FALSE,No
bkGX5J6ArSErJk4L,0,3,204.4,0,0,4,117,0,0.028571429,0,,November,Android,Chrome,Middle East,2,New,FALSE,No
2d4L3zvFNY0GxkEh,2,4,46.4,0,0,5,61.4,0,0.014285714,0,0,October,Android,Chrome,South America,4,New,FALSE,No
EpHMMbhGRumGdGoZ,4,4,45.4,0,0,14,339,0,0.010526316,0,0,July,Android,Chrome,North America,5,New,FALSE,No
IsnoB0xrpqoBDvUx,3,2,27.2,0,0,62,976.3333333,0.009375,0.015625,,0,November,Android,Firefox,,1,Returning,FALSE,No
kMhMi4H93kWfT4yK,3,1,45.4,0,0,15,114.9,0,0.025,0,0,July,Android,Chrome,Asia-Pacific,4,,FALSE,No
q42WZ5ChqXzjjd6p,4,0,0,0,0,1,0,0.2,0.2,0,0,June,Windows,UC Browser,Asia-Pacific,4,Returning,TRUE,No
uOYJo9FdTind2IuS,1,0,0,0,0,33,1985.933333,0,0.02969697,0,0,July,Android,Chrome,North America,2,Returning,FALSE,No
6fY97mkOP2k3qS3J,,4,47.8,0,0,7,183,0.018181818,0.072727273,0,0,July,iOS,Internet Explorer,Asia-Pacific,4,Returning,FALSE,No
7buu0xWQNnn359Ou,3,,,,,24,704.5666667,0,0.011538462,14.22049566,0,August,Android,Chrome,,,Returning,FALSE,No
WIF8VqfA0EekVxn7,0,3,80.5,0,0,62,2337.196667,0.008196721,0.023911007,0,0,August,Android,Chrome,Africa,1,Returning,FALSE,No
xUZUicVyI9y3A6N0,0,4,124.7,5,88.9,11,577.6,0.010526316,0.010526316,0,0,June,iOS,Chrome,Asia-Pacific,2,New,FALSE,No
8b1ryQ6GmtDuCcqz,0,4,155,0,0,31,2130.693837,0.025,0.032482778,0,0,November,,Chrome,Central America,3,Returning,FALSE,No
KYh10bky7DJIe760,3,0,0,0,0,7,96,0,0.025,54.20146753,0,November,Android,Chrome,North America,2,New,FALSE,Yes
I406SC7XBL6KfWWM,4,4,282.1,0,0,7,107.6,,0.011111111,0,0,August,Windows,Safari,,5,New,FALSE,No
vZ5M3YCFGYhTz1UT,2,7,148.6,3,99.6,8,144.9,0,0.021052632,27.14408757,0,September,Android,Chrome,North America,2,Returning,FALSE,Yes
5Urccfq31OnEYWbs,2,6,83.4,1,102.3,34,970.6266667,0.008823529,,0,0,November,Windows,Safari,Middle East,2,Returning,FALSE,No
wMhlPyH8v5iFzoUZ,0,0,0,0,0,104,3528.060714,0.006213018,0.035602227,0,0,July,Android,Chrome,North America,1,Returning,FALSE,No
hDw123NHO52DYoSB,1,0,0,0,0,23,798.3,0.026086957,0.047826087,0,0,August,Android,Chrome,Africa,,Returning,FALSE,No
rIC5uSGd1HMzeyL5,0,0,0,0,0,1,0,0.2,0.2,0,0,November,iOS,Chrome,South America,1,New,FALSE,No
urPdeHXkROEgSXma,3,0,0,0,0,6,286.2,0,0.022222222,0,0,August,Android,Chrome,Middle East,1,Returning,FALSE,No
cRKMv1HL9AzEqIEq,4,9,228.2,1,0,7,186.4,0.02,0.03,0,0,November,Android,Chrome,North America,20,Returning,FALSE,No
JvP6NlvkBleoKJ3d,,4,271.2,0,0,4,144.6,0,,0,0,October,iOS,Chrome,,2,Returning,FALSE,No
HWarg4k2x3IrILUS,0,7,140.5733333,1,108.8,43,1912.751905,0.008333333,0.007777778,19.64189593,0,November,iOS,Chrome,Middle East,5,Returning,FALSE,No
lcRQqn85AKy4BeE3,2,0,0,0,0,1,0,0.2,0.2,0,0,August,Android,Chrome,North America,3,,FALSE,No
yvlYOr0ndLYuV6RZ,1,3,31.2,1,42.4,13,134.45,0,0.0125,0,0,November,Android,Chrome,Middle East,2,New,FALSE,No
S0m1FKx3eLTIFSBD,4,0,0,0,0,53,2121.311111,0.020754717,0.060754717,0,0,June,Android,Chrome,North America,1,Returning,FALSE,No
HgEZJyvvJXSEtTYf,3,6,229,2,40.02,71,2576.432121,0.01027027,0.045526366,0,0,October,Windows,,Europe,1,Returning,TRUE,No
BwalNx2D2eDOgcYS,0,4,68.4,0,0,14,337.5333333,0,0.023529412,0,0,August,Android,Chrome,Oceania,2,New,FALSE,No
SQZkLQGWdD2zRhHw,0,7,165.1,0,0,63,1422.103333,0,0.008766234,0,0,June,MacOS,Chrome,Europe,3,Returning,FALSE,No
yf905SpPhOnHu3do,2,1,15.2,0,0,30,515.5333333,0,0.016666667,0,0,September,Android,Chrome,North America,2,Returning,FALSE,No
1fN2u8fwCegbpZIC,4,1,18.2,0,0,44,1310.5,0.042222222,0.065925926,0,0,October,Android,Chrome,North America,13,Returning,FALSE,No
BoPIoe65jWHBTbl7,1,0,0,0,0,12,460.2,0.061111111,0.111111111,0,0,July,Android,Chrome,Middle East,4,Returning,FALSE,No
qwVwCHLfWRKYgfK9,4,0,0,3,201.9,27,393.3,0,0.006666667,3.92827844,0,September,Android,Chrome,North America,4,Returning,FALSE,Yes
dOJa1ATIM0SADqZd,4,0,0,0,0,14,390.9,0.013333333,0.066666667,0,0,August,Android,Chrome,Middle East,3,Returning,FALSE,No
3799BNzWkU6rGbqe,,4,237,3,87.7,16,379.3,0.021212121,0.057575758,0,0,October,Unknown_OS,Safari,North America,3,Returning,FALSE,No
UVvvK0Ctxi0cOBm3,3,3,145.2,0,0,11,1646.366667,0,0.027777778,0,0,June,Android,Chrome,Europe,1,Returning,FALSE,No
TtV6GFQmOlXs8PJE,,14,286.5333333,2,118.8,31,835.71,0,0.007317073,33.05509961,0,November,Android,,Oceania,2,Returning,FALSE,Yes
OQrNeKB2dHYa19Rm,1,0,0,0,0,10,150.8666667,0,0.02,0,0,September,Windows,Safari,Middle East,2,Returning,FALSE,No
K1kATkqCLhVwdHEv,0,0,0,0,0,27,652.7,0,0.02962963,0,0,July,Android,Chrome,Oceania,1,Returning,TRUE,No
LHlHKwGqKVNblvvD,0,0,0,0,0,3,62.4,0,0.05,23.79060609,0,August,Windows,Safari,Central America,3,New,FALSE,Yes
hUbs0Wfa7b4bhGh1,3,6,44.4,1,0,38,2001.7,0.006342495,0.030232558,0,0,June,Android,Chrome,Europe,3,Returning,FALSE,No
aRFtpUwY8O7PrHAY,1,4,75.86666667,0,0,72,1822.866667,0.006756757,0.024774775,11.34860076,0,June,Android,Chrome,Oceania,1,Returning,FALSE,No
HNQXYMqpyN7i4SDF,0,1,68.6,0,0,73,2265.492857,0.011111111,0.00716821,0,0,November,iOS,Chrome,Asia-Pacific,13,Returning,FALSE,No
zbjKGORMaBRmSATn,1,4,47.3,1,0,32,1870.966667,0,0.037037037,0,0,August,Android,Chrome,Other,2,Returning,FALSE,No
PH7Lp0QG70RjYzcE,4,3,180.4,0,0,12,2646.4,0.042857143,0.052380952,0,0,October,Android,Chrome,Europe,20,Returning,FALSE,No
ioCCxLYALPNMnur8,0,2,172.4,3,134,15,569.4933333,0,0.025,0,0,September,Android,Chrome,,2,Returning,TRUE,No
KMlP8SEHZNK3SEdE,0,23,335.1309524,5,399.8,88,1839.098106,0.015758703,0.031587556,0,0,August,iOS,Chrome,Asia-Pacific,2,Returning,TRUE,No
xlDTz6YV06ReN8Ok,2,2,210.6,0,0,4,97.6,0,0.016666667,0,0,November,iOS,Chrome,Oceania,6,New,TRUE,No
xcVtIdmuGVEXZ2GH,3,2,152.2,0,0,28,494.88,0,0.013793103,0,0,September,Windows,UC Browser,Oceania,1,New,FALSE,No
zN1LPraje59gX3Jl,0,1,15.2,0,0,11,201.6333333,0.005555556,0.05,31.49043616,0,June,Android,Chrome,Africa,2,Returning,FALSE,Yes
errPadohp2JraX20,0,8,352.4,1,49.73333333,12,309.7,0.011764706,0.014705882,0,0,September,iOS,Chrome,North America,4,Returning,FALSE,No
LHIjGN1PSiS0sHKc,0,3,167,0,0,42,1246.12,0,0.008888889,0,0,August,Android,Edge,North America,3,Returning,FALSE,No
H5Hau9MkreGhGFfb,2,3,40.2,0,0,3,41.3,0,0.011111111,0,0,October,Android,Chrome,North America,2,Returning,TRUE,No
gGZrTdXeM1sR7xHZ,2,4,174.8,0,0,16,237.5,0,0.011111111,0,0,September,iOS,Chrome,South America,2,New,FALSE,No
BmngKVLjaWRFGFj4,3,0,0,0,0,13,472.4333333,0,0.004395604,0,0,July,Android,Chrome,,2,Returning,FALSE,No
2XJjtexe8D3c9vCl,0,0,0,0,0,36,641.4083333,0.060925926,0.081375661,0,0,July,iOS,Chrome,Europe,13,Returning,FALSE,No
LPB0lBuu7XlhOJz9,3,0,0,0,0,3,335,0,0.133333333,0,0,August,,Chrome,Asia-Pacific,,Returning,TRUE,No
cP3Sb1oRWrWd0zo0,3,7,236.4,0,0,14,341.7,0.059649123,0.084210526,0,0,June,iOS,Chrome,South America,3,Returning,FALSE,No
8SJe996OOorJ7cMk,3,0,0,0,0,24,607.9666667,0,0.004166667,19.47465798,0,November,MacOS,Safari,North America,2,New,FALSE,Yes
xDjHJ0QL4S7X2mNL,2,1,0,2,30.26666667,33,835.3,0.005714286,0.028571429,2.159096645,0,October,Android,Firefox,North America,1,Returning,TRUE,Yes
6wXu4SstAZBDxLA3,0,3,154,0,0,8,422.08,0,0.035185185,27.93478267,0,July,Windows,Safari,South America,4,Returning,FALSE,Yes
1D90dGw9u7JQmGpL,4,2,22.8,0,0,81,1342.75,0,0.008860759,0,0,September,Windows,Safari,North America,3,Returning,FALSE,Yes
gp5CK55qpIRTZMW0,1,2,171.2,0,0,16,218,0.011111111,0.033333333,0,0,October,Windows,Chrome,Middle East,4,Returning,FALSE,No
JTXvpJyksr8eAwP3,3,0,0,0,0,56,1294.637143,0.007407407,0.03345679,0,,August,Windows,Safari,Asia-Pacific,3,Returning,FALSE,No
WKkEcVmgt0ttejhQ,0,3,86.6,0,0,35,596.0333333,0,0.005263158,0,0,October,Android,Firefox,North America,2,New,FALSE,No
XdCWWGYK9x8Xwp1I,0,10,367.6333333,5,74.5,181,4287.960606,0,0.012467279,4.529635712,0,October,Android,Chrome,South America,1,Returning,FALSE,No
XrOz5IKBwOKsQ40w,4,1,15.2,0,0,19,348.6,,0.005555556,0,0,August,Android,Chrome,Oceania,3,Returning,FALSE,Yes
FneeyoYwGcuNn1fo,0,1,5,1,7,31,561.0940141,0.034375,0.052507716,0,0,July,iOS,Chrome,,13,Returning,FALSE,No
gc0m9wrPTZWGFHXF,0,3,196.4,0,0,9,397,0.027272727,0.045454545,0,0,September,iOS,Chrome,Middle East,13,Returning,FALSE,No
R1vhCJoaTCR8AShY,1,5,83.16666667,0,0,18,585.5666667,0.010526316,0.052631579,0,0,July,Android,Chrome,Europe,,Returning,TRUE,No
BGRGo2NV9DQVy84a,0,3,70.4,0,0,9,144.0666667,0,0,,0,October,Windows,Safari,North America,3,New,FALSE,No
xmLs2SIwce0eQf9U,2,0,0,0,0,48,3177.366667,0.008510638,0.044680851,0,0,July,Android,Chrome,Africa,1,Returning,FALSE,No
yQQtYPDQTGqCjb62,4,0,0,0,0,45,1970,0.019259259,0.037925926,,0,June,MacOS,Safari,Asia-Pacific,3,Returning,FALSE,No
5HLxy4O1gTNQoddF,3,4,138.1,0,0,20,1708.98,0.0125,0.057936508,0,0,September,,Internet Explorer,,4,Returning,TRUE,No
IDPmTScR0ni5Fuy9,,3,93.10666667,4,87.6,32,810.0816667,0.005128205,0.015099715,17.27062073,0,November,Windows,Safari,Africa,2,Returning,FALSE,Yes
jkinabIkTS9jxJRj,3,3,36.7032967,4,42.2,51,1187.737297,0.024223602,0.066119363,6.854149002,0,October,iOS,Chrome,North America,1,Returning,FALSE,No
78oZtEwqkhvGHUck,3,2,6,0,0,,,0,0.058333333,0,0,September,Windows,Safari,South America,4,Returning,TRUE,Yes
sjP8iJwAdvJFrxdB,1,4,66.76,0,0,10,267.9,0,0.002777778,0,0,August,Android,Chrome,Oceania,2,New,FALSE,No
SAoGtdeuNSfeAr8P,4,0,0,0,0,8,471.4,0,0.075,0,0,June,Android,Vivaldi,Europe,1,Returning,FALSE,No
gP6Ir68B8iBu9Zcr,3,4,60.2,0,0,13,409.8371212,0,0.005882353,20.10126693,0,October,Windows,Safari,South America,2,New,FALSE,Yes
SiKvxpQA1o9xZSkB,0,6,245.9333333,2,15.2,27,1333.8,0.012903226,0.029032258,4.945717395,0,November,Android,Chrome,Other,6,Returning,FALSE,No
6JGLP97O3Fc2k9H6,0,7,285.7,0,0,28,587.9228571,0,0.00962963,10.57326688,0,November,Windows,Safari,Middle East,3,Returning,FALSE,Yes
wD2euHqJop4OVNUI,0,0,0,0,0,23,997.3142857,0,0.039130435,0,0,June,Windows,Safari,Asia-Pacific,15,Returning,TRUE,No
varVQ2TUODRc17hF,0,5,81.6,0,0,16,308.7,0.00952381,0.019047619,0,,September,Android,Edge,Europe,5,New,FALSE,No
yFU5OMXqsVQQCP3Y,0,6,262.02,0,0,25,688.4533333,0,0.025904762,2.368830117,0,September,,Chrome,Asia-Pacific,2,Returning,FALSE,No
hTokgxQx8wScJTXG,2,2,126,0,0,2,14.35,0,0.05,0,0,August,iOS,Chrome,Middle East,5,New,TRUE,No
aDzQJbnCF2IN8VkB,1,1,22.2,0,0,34,781.8,0.017142857,0.028571429,0,0,October,Android,Chrome,Middle East,1,Returning,TRUE,No
wlbqKqPSq1SQK0DD,3,4,76.4,0,0,2,49.4,0,0.033333333,16.77416803,0,October,,Chrome,Middle East,2,Returning,FALSE,Yes
vbigjcpm0kDKc4kD,0,3,94.7,0,0,20,366.6166667,0.009090909,0.004545455,0,0,July,Windows,Safari,Europe,4,New,FALSE,No
PW38WHEbf9RWyAFj,4,3,149.0666667,0,0,19,285.6166667,0.019047619,0.019047619,0,0,November,iOS,Chrome,North America,2,Returning,FALSE,No
buKEifSRlIJ8eQPy,4,0,0,0,0,9,101.6,0.044444444,0.077777778,0,0,June,Android,Chrome,Asia-Pacific,,Returning,FALSE,No
OxS8TOeqnmX8NilI,2,6,132.22,3,18,22,418.8444444,0,0.001020408,0,0,October,Android,Chrome,North America,2,New,TRUE,No
yTmRHE3FTJ3GPNfw,3,7,421.25,0,0,,,0.012239583,0.010578704,28.52919049,0,June,Android,Samsung Internet,North America,20,Returning,FALSE,Yes
jW9nM6DDI0fn4Hsp,3,3,73.2,5,124.2666667,10,239.7,0,0.0025,0,0,September,Android,,Africa,1,New,FALSE,No
KaeCdV0rfQM5osNs,4,7,115.7272727,0,0,43,2660.283333,0.030612245,0.055782313,0,0,July,Android,Chrome,Europe,13,Returning,FALSE,No
z46ce5Te4HBuz6uw,1,6,473.7,1,42.4,47,2101.691541,0.007435897,0.02061552,0,0,July,iOS,Internet Explorer,Central America,1,Returning,TRUE,No
HqjtKl7SAfEmpOZd,0,0,0,0,0,3,60.4,0.066666667,0.133333333,0,0,June,iOS,Chrome,Europe,1,Returning,FALSE,No
9dggDAtOGZDBaqF3,,0,0,0,0,14,406.8666667,0.021428571,0.079761905,0,0,July,MacOS,Firefox,Asia-Pacific,3,Returning,FALSE,No
jNTpyZGZ3Ul5muiz,0,8,203.6,1,0,42,1052.4,0,0.004545455,37.35725827,0,November,Android,Chrome,Africa,2,Returning,FALSE,Yes
prCpjptZiely25gf,4,3,72.4,0,0,3,86.6,0,0.033333333,0,0,June,Windows,Safari,Oceania,,Returning,TRUE,Yes
s7AdUYdhRzxqayTX,2,3,140,0,0,26,1629.438095,0,0.004938272,0,0,November,MacOS,Firefox,Europe,2,Returning,TRUE,No
qCD87RBG1MTUjH0p,3,7,107.75,1,1021.6,33,1454.75,0.004761905,0.00968254,40.18975207,0,October,iOS,Chrome,North America,4,Returning,TRUE,No
ZoGUCkHfxxvG3KJq,1,0,0,1,56.4,14,103.7579088,0,0.026666667,45.92878029,0,November,Android,Chrome,,20,Returning,FALSE,Yes
PsoUIr2tDJihXDpX,1,3,31.2,0,0,4,36.2,0.028571429,0.057142857,0,0,June,Android,Chrome,Asia-Pacific,2,Returning,FALSE,No
tLGa2GQyzoNHflLO,2,0,0,0,0,25,701.8833333,0,,0,0,September,Android,Chrome,North America,2,Returning,FALSE,No
QK76pcjZRpDWpoXD,3,16,590.925,0,0,54,2214.230303,0.009375,0.031076389,1.288569678,0,October,Android,Edge,Central America,1,Returning,FALSE,No
7hcyTZfTSChCvTeH,1,0,0,0,0,7,728.8,0,0,58.9241766,0,August,MacOS,Chrome,North America,2,Returning,FALSE,Yes
sWxHWHqNKwGactLe,1,0,0,0,0,22,848.8407143,0,0.00952381,0,0,June,Android,Edge,Asia-Pacific,,Returning,FALSE,No
vXC9xZn0aUMlzUBT,3,5,46.5,0,0,94,1729.716667,0.005050505,0.025420875,6.322599996,0,August,Android,Chrome,Central America,1,,FALSE,No
lY7P8tQa0kKFNKNi,0,0,0,0,0,1,0,0.2,0.2,0,0,June,Windows,Safari,Other,5,Returning,FALSE,No
ecnm25hwRJLw16lm,,0,0,0,0,2,29.2,0,0.05,0,0,July,Windows,Safari,South America,3,Returning,FALSE,No
2EUiv7IRZwb4wnN5,3,3,37.3,0,0,19,317.8,0.018181818,0.045454545,0,0,July,,Chrome,Oceania,4,Returning,FALSE,No
86PeDA1maX3FjrrO,3,4,49.2,0,0,3,22,0,0.025,0,0,November,Android,Chrome,Asia-Pacific,2,New,FALSE,Yes
pZSRTZoJe2yVYXso,1,3,52.9,0,0,8,278.58,0,0.01,26.18180656,,July,Windows,Safari,North America,2,New,FALSE,No
PsUpF4nTR07fQbZb,0,9,201.85,2,20.6,43,1458.93619,0,0.00952381,0,0,August,iOS,Chrome,Asia-Pacific,1,New,FALSE,No
Rw6OLHE2O7kgMnJC,1,,,0,0,12,832.7,0,0.004761905,0,0,June,Android,Firefox,Asia-Pacific,5,New,FALSE,No
WH20Jx3MEMhyNRyw,3,7,131.08,1,124.9,,,0.001204819,0.008667383,6.047203519,0,July,Android,Opera,Europe,2,Returning,FALSE,No
J6wbHqChf5rZIu1z,3,7,95.17,1,11.1,68,824.1573062,0,0.006666667,37.68626909,0,June,Android,Chrome,Asia-Pacific,3,Returning,FALSE,No
LtBS9P41VX4uURPH,3,14,325.48,6,22.6,24,359.63,0.024324324,0.042342342,0,0,September,Windows,Safari,Europe,4,Returning,TRUE,No
RWxr0kQjc4Itqp0z,4,6,174.4571429,2,24.2,107,1688.2494,0,0.016407828,2.385969641,0,June,Android,Edge,North America,2,Returning,TRUE,No
M4IvHRsfK0hqSp1A,4,0,0,0,0,8,170.5333333,0,0,37.96905976,0,August,Android,Firefox,North America,,New,FALSE,Yes
tn091os2wEoAoCkk,1,6,285.9,0,0,13,291.3,0,0.0125,,0,November,,Safari,South America,2,New,FALSE,Yes
5IZ4Adv22no2w4Gw,0,0,0,0,0,13,427.3,0,0.038461538,0,0,September,Android,Firefox,North America,1,Returning,FALSE,No
tTpxQmXQCuhrdU6X,2,5,247.1,0,0,8,1188.2,0,0.030769231,0,0,October,Windows,,Central America,1,Returning,TRUE,No
QT4aCKnTAyXlEgSD,0,0,0,0,0,8,251.8,0,0.025,0,0,October,Windows,Safari,North America,2,New,FALSE,No
lDv3zqEqhQH6Rjg8,1,4,103.6,,,26,2609,0,0.002380952,47.12454606,0,November,,Samsung Internet,North America,2,Returning,TRUE,Yes
RAhx9O4i95p4JdRG,1,7,141.8388889,0,0,33,486.5600582,0.006666667,0.028784722,11.84059922,0,June,Android,Chrome,Asia-Pacific,1,,FALSE,No
rsoR7aoXkQuVFUIH,4,1,45.4,0,0,41,1227.713333,0.019512195,0.041056911,0,0,October,Windows,Safari,Asia-Pacific,3,Returning,FALSE,No
o3c3Jn6owPAi6yWQ,0,0,0,0,0,11,650.1666667,0.036363636,0.060606061,0,0,October,Windows,Safari,Middle East,1,Returning,FALSE,No
p8XSQP1M6WX8R5XJ,3,2,30.2,0,0,32,776.8833333,0,0.003125,0,0,July,Android,Edge,North America,5,New,FALSE,No
8KNLtaMzgot17uyG,2,1,90.6,0,0,11,424.5957143,0.053333333,0.055833333,0,0,August,iOS,Chrome,Central America,1,Returning,FALSE,No
0uZU196j9vrZorlB,,10,196.25,1,46.4,271,12292.46381,0.005995204,0.02001083,0.038034542,0,July,Android,Chrome,Europe,3,Returning,TRUE,No
qBk5yxQ0J5wIgcUm,3,5,163,0,0,5,25,0.02,0.04,0,0,October,Android,Chrome,Europe,20,New,TRUE,No
8DzsH5qUEE6ASEuk,0,0,0,0,0,6,231.8,0.066666667,,0,0,October,Android,Firefox,Asia-Pacific,2,Returning,FALSE,No
JRdLNM41790SWhfI,1,2,9,0,0,26,623.0266667,0,0.009047619,36.0824516,0,November,Android,Chrome,South America,20,Returning,FALSE,No
iCRffo5rcG81ht1V,2,0,0,0,0,6,1183.2,0.033333333,0.066666667,0,0,October,Android,Samsung Internet,,1,Returning,FALSE,No
hRq0BzUAep8jkJoj,1,5,38.57777778,2,9,7,584.3777778,0,0.064351852,0,0,July,Windows,Safari,North America,2,Returning,TRUE,Yes
FY6INcwHSzKuwNCO,2,0,0,0,0,4,39.8,0,0.05,0,0,August,Windows,Safari,North America,3,New,FALSE,No
rGd6qMqQpG6vvvGu,1,3,133.8666667,0,0,7,128,0,0.026666667,0,0,October,Windows,Chrome,North America,1,Returning,TRUE,No
UhmiZDCnWPCdCpxa,3,3,69.1,0,0,24,368.6,0,0.008888889,0,0,September,Android,Chrome,North America,2,New,FALSE,No
MtU3gmgwutfVpWxh,3,3,142.1333333,2,141.2,8,361.2333333,0.008333333,0.038888889,0,0,October,Windows,Safari,North America,2,Returning,TRUE,No
2OnxJT9NaFzVHaz1,4,4,206.6,0,0,6,282.8,0.025,0.025,0,0,September,iOS,Chrome,Asia-Pacific,5,Returning,FALSE,No
wjxo3RrHiYs6AiMn,2,0,0,0,0,3,0,0.2,0.2,0,0,November,iOS,Chrome,North America,11,Returning,FALSE,Yes
TYXvB0xayt9Itq0D,2,0,0,0,0,1,0,0.2,0.2,0,0,November,Android,Chrome,North America,20,Returning,TRUE,No
KsTdbgWTCFJjyx3E,2,0,0,0,0,1,0,0.2,0.2,0,0,June,Windows,Safari,North America,3,Returning,FALSE,No
dHNPkmOKohUYrRq0,0,0,0,3,62.8,90,2167.900476,0.002898551,0.013297101,0,,August,Windows,Safari,Asia-Pacific,4,Returning,FALSE,No
7GwDipiXrYxCVThn,0,2,39.4,0,0,40,673.65,0,0.014634146,23.76322043,0,November,MacOS,Chrome,Middle East,3,Returning,TRUE,Yes
27mjvnIXGoMfzVHD,2,,,0,0,67,771.4133333,0,0.004205128,0,0,August,Windows,UC Browser,Other,1,Returning,FALSE,No
1DQpnXtqmPe2GaEM,0,2,95.8,0,0,83,4052.358631,0.000340136,0.008176477,19.61979883,0,September,Android,Chrome,South America,3,Returning,FALSE,Yes
XCysFRQMjvo2VUyn,2,15,182.7,0,0,60,632.25,0.005882353,0.011960784,0,0,October,MacOS,Chrome,North America,3,Returning,FALSE,No
